"","b_Intercept","b_Men","b_Z_Age","b_Z_Income","b_Education.L","b_Education.Q","b_Education.C","b_Bill_Payments.L","b_Bill_Payments.Q","b_Bill_Payments.C","b_Bill_PaymentsE4","b_Loss_Awareness","b_Loss_Intuition","sd_Country__Intercept","r_Country[Australia,Intercept]","r_Country[Austria,Intercept]","r_Country[Belgium,Intercept]","r_Country[Bulgaria,Intercept]","r_Country[Chile,Intercept]","r_Country[Denmark,Intercept]","r_Country[Germany,Intercept]","r_Country[Hong.Kong,Intercept]","r_Country[Hungary,Intercept]","r_Country[Ireland,Intercept]","r_Country[Italy,Intercept]","r_Country[Mainland.China,Intercept]","r_Country[Norway,Intercept]","r_Country[Serbia,Intercept]","r_Country[Slovenia,Intercept]","r_Country[Spain,Intercept]","r_Country[Sweden,Intercept]","r_Country[UK,Intercept]","r_Country[USA,Intercept]","lp__"
"1",-2.10855926950795,0.544434192678274,-0.0781175304669823,0.1680307921201,0.0938076773168414,0.0422622721469817,0.170904980917292,0.0357301603833884,0.145172705224713,-0.297682487203246,-0.0687156523369778,-0.0160179947685465,-0.454284444562444,0.301400045243496,0.0434262830316722,-0.683338523370941,0.052027020828978,0.0736304210762004,-0.188135526059345,-0.116951083190919,0.00809071493421969,0.371932525144221,0.108270318016512,-0.453837880310382,0.1291145036551,0.459644884258649,-0.397029890885959,0.425387562759848,0.188378945232358,-0.1464914416085,-0.510978370891812,0.0197877613163808,0.104711073394427,-1542.63483630603
"2",-2.08095239823055,0.39351861161815,-0.177489486012255,-0.0141606689732608,-0.0249483011176736,-0.11902398442102,0.219836625896862,0.163928244101459,0.224670182668497,-0.269876508648913,-0.180666074156427,0.256386954322299,-0.276302301384316,0.27533548507423,0.0591611142409385,0.223222159856879,-0.0980354362664228,-0.0808869697813384,-0.211223454564851,-0.192341622679896,0.042772213424609,0.0662088490070841,-0.22584030503833,-0.166870031219588,-0.041468056126356,0.389899372639163,-0.20262059353847,0.15046040744008,0.213649548618823,0.0659481693002637,-0.322286872947942,-0.415578331483564,-0.386128312429211,-1538.03102408179
"3",-2.26087382578888,0.536156480763043,-0.12636998638761,0.181450323113702,0.0239368914590705,-0.0810341821669376,0.150538136572325,0.0528185340060858,0.201641610140448,-0.17711490282173,-0.195992176083714,-0.00638143981296214,-0.321132997456986,0.328902959431627,0.155648597989138,-0.622505515027787,0.0851528408742569,0.13161179304799,0.0712379489852623,-0.199342413208382,0.106512931963906,0.505037846556956,0.148626217259215,-0.330473974018092,0.217792968615183,0.78813988971331,-0.428878086543338,0.604219379254276,0.37096593170619,-0.121254879564326,-0.293936337514544,-0.0621658385670873,0.108000405658316,-1534.62084327057
"4",-2.17829095595484,0.509615070023257,-0.094483047021564,0.135032538755199,0.025996600415397,-0.115049624559571,0.0647201434656858,0.0554395141508412,0.196215513748874,-0.17461866687075,-0.0103372646759862,0.109403639784771,-0.441977246695019,0.279918690339548,0.210986857470878,-0.370884018248036,0.0978685983152931,0.141195016285535,0.104289748677869,-0.15108999291508,0.140267146597648,0.42167454242248,-0.00360790523552609,-0.143806769510266,0.262110929849007,0.711445109464168,-0.320966590995588,0.448044783756863,0.336905733213993,0.0777430367520499,-0.163270635482907,-0.0499234942771597,0.161114942618422,-1532.95246280197
"5",-2.19316218856449,0.478719229357561,-0.114784766487272,0.0556540163099209,0.0873255894701011,0.0487257603637065,0.148634828869086,0.0542820541918474,-0.0127273166477611,-0.00418196866295108,-0.22938914818843,0.323526882544435,-0.172843841613484,0.532576508681047,-0.0977152938131425,-0.810175408780179,0.0284532007019313,-0.122551882784643,0.649698637880325,0.0436459777804744,-0.177696491323496,0.310726032888961,-0.149409751030673,-0.0929157465692343,0.0876405941835973,0.40998494008904,-0.485173036243956,0.24752686852045,0.164076656217118,0.0601226081940336,-0.46912421226095,-0.179329696263718,-0.195217536776561,-1537.00956841026
"6",-2.12681069797598,0.485822659978162,-0.139970802579163,0.104860151863724,-0.305149554085876,-0.131934229048813,0.188316753771317,0.31380591276771,0.173355453474425,0.0873017311254464,-0.280315630482605,0.143284078392889,-0.189553976846705,0.397763925187859,0.189720680440434,-0.30178245645383,-0.190830453596462,0.168748122519415,-0.60467575671123,-0.341706121555481,0.112479586950111,0.168152392542785,-0.149619182018892,-0.644416216962067,-0.147963892632499,0.79288105874487,-0.308748773416894,0.547545506957714,0.256818624590723,-0.073512162108088,-0.606143989489065,-0.463173153257408,-0.0743626983592499,-1533.52910845973
"7",-2.31238798740258,0.404486366256793,-0.149966325593782,0.102140864937906,0.129766841460706,-0.126600758780334,0.12448035011556,0.232031894834529,0.0348893347359075,0.0661429369208338,-0.137867506285328,0.396856462054618,-0.111191227590068,0.243532788598107,0.0063287183288795,-0.110796855450377,0.133869198218792,0.165015504300604,0.224413134930685,0.0035540616491129,0.121227782116652,0.273842291758249,-0.0840089001821359,-0.0401791058222187,0.193057122954238,0.385890333887739,-0.395911644303172,0.220056931102582,0.313487815420391,0.189767097223899,-0.186991644389294,0.0120127574172134,-0.11890301417068,-1538.49350222709
"8",-1.89926586091107,0.478432506358455,-0.100398896265754,0.092201760805191,0.0863081273313639,0.0928053696357567,0.0675938664640418,-0.0259352115836043,0.312354872925848,-0.331110353231445,0.074330529483232,-0.00800300355250436,-0.385358937370487,0.319689186938029,0.0111334310736891,-0.171412547993745,0.0226334023421685,-0.449564610647849,-0.257764823698755,0.146423203737389,-0.0752697877248336,0.143244915870158,-0.270962326187572,-0.328919868595333,0.220705639965555,0.529551693504218,-0.138116083545619,0.388374452089114,0.06591627858571,-0.494859549648933,-0.504769588282103,-0.80559825942221,-0.431586980368483,-1541.70563466245
"9",-1.96765933016976,0.462267411969468,-0.0750562228653992,0.128354215347835,-0.229668283070041,0.00562105657287483,-0.0493430507511197,0.132460539603925,0.396644718433256,-0.299673227051322,-0.0226937815379931,-0.0587867679074178,-0.477112334701006,0.280235476898982,0.10690136992113,-0.485431600569642,-0.303654753774489,-0.169204203856095,-0.237219481050588,-0.364100252534456,0.282231141068272,0.35294967403829,-0.488863709969679,-0.304431597309198,0.152181500459528,0.61129843688846,-0.560860221080695,0.183896390886061,0.331175184568701,0.166428632411697,-0.350329687821668,-0.339280579284884,-0.37880391173468,-1541.92534353225
"10",-2.37162543100091,0.495377067929743,-0.185756037854456,0.0284695416999824,0.200277888304208,-0.03522312539942,0.264651822476977,0.247425232835791,0.258433105946978,0.210186144360435,-0.282797029580635,0.42303690426642,-0.00546013102278583,0.510945901188481,0.00554482756523709,0.00288491189131515,0.0704497735382763,0.327355643454898,-0.213761011477415,-0.74033830793385,0.0546685917803753,0.449762715416378,0.111877560796962,-0.312318060495499,-0.130326263636865,0.676616540027626,-0.351340528901271,0.36876104923493,0.30216064074279,-0.0361972376260555,-0.579678243054475,-0.957427450421101,0.110484499517722,-1538.87119828303
