"","b_Intercept","b_Men","b_Z_Age","b_Z_Income","b_Education.L","b_Education.Q","b_Education.C","b_Bill_Payments.L","b_Bill_Payments.Q","b_Bill_Payments.C","b_Bill_PaymentsE4","b_Loss_Awareness","b_Loss_Intuition","sd_Country__Intercept","r_Country[Australia,Intercept]","r_Country[Austria,Intercept]","r_Country[Belgium,Intercept]","r_Country[Bulgaria,Intercept]","r_Country[Chile,Intercept]","r_Country[Denmark,Intercept]","r_Country[Germany,Intercept]","r_Country[Hong.Kong,Intercept]","r_Country[Hungary,Intercept]","r_Country[Ireland,Intercept]","r_Country[Italy,Intercept]","r_Country[Mainland.China,Intercept]","r_Country[Norway,Intercept]","r_Country[Serbia,Intercept]","r_Country[Slovenia,Intercept]","r_Country[Spain,Intercept]","r_Country[Sweden,Intercept]","r_Country[UK,Intercept]","r_Country[USA,Intercept]","lp__"
"1",-0.20675293458948,-0.354333010985193,0.248863960107739,-0.0235641437143371,-0.0503300280270852,-0.00342937477655656,-0.11753562267278,0.0489484673801243,0.0946383397496101,-0.333535702632533,0.343102451983149,0.139212951157512,-0.02664971658608,0.203428087843249,-0.0690216376546687,-0.0276607332988899,-0.0530868427431281,0.372044362661298,0.150557422826786,0.0665587508022195,0.151246807700991,0.231214131296317,0.0320469751808957,0.144635263462523,-0.0586556989065756,0.0464681955792036,-0.112689314464945,0.123619449269083,-0.0862689838774169,-0.0188658163289674,-0.161206492282796,-0.432856281838118,-0.102591378043134,-2737.03927882776
"2",-0.385063456392705,-0.260709715571052,0.258682380239368,-0.0106516330459641,-0.237853052873404,-0.0387062588038569,-0.073999916372185,0.0290799839345935,0.0789897979924038,-0.251261219491467,0.147069444135104,0.296190378162226,0.0442265867519467,0.308351378206361,0.0197976768068998,0.275772825526846,0.298853240120147,0.710727583392336,0.697499054581457,-0.0654632990403329,0.234566293924548,-0.15048237185066,-0.0117914364309665,0.0481841264449482,0.100898250979902,0.247803247494443,-0.578374063429385,0.298400142202324,0.153329100801597,0.26408484474691,-0.50551071274495,0.154210213152928,0.36313040132773,-2745.85587019975
"3",-0.28987301093867,-0.379561075856106,0.232302025750889,-0.0174155943384676,-0.116207751227827,-0.0786126214042759,0.06569196324264,-0.0262397706693971,0.107062951201788,-0.0922228684491311,0.245418760311157,0.238045214193793,0.147282468845855,0.108904133695551,-0.0417721807393346,-0.0671809949575168,0.0684702366101692,0.185992816422798,0.0205371121740289,0.0506944407895837,0.0682793369574142,0.046685482123762,-0.051702856743677,0.160240904199424,0.0455521490645289,0.136047281012381,-0.0214825814272908,0.231273162810647,0.0127153552966741,0.0742738157041857,-0.0624741204320556,-0.224720502926607,-0.0517919805014914,-2749.08994658662
"4",-0.140095513170936,-0.253659763102738,0.262820910283707,0.0399117153264408,-0.145183687012084,0.0801040623486475,-0.222311959730333,-0.0300972711653042,0.0934886617980001,-0.163445882453764,0.246966222313221,0.0910730077750982,-0.026195785777053,0.243486292054506,-0.268542704493089,0.158574016439777,-0.1549801948061,0.427300353122774,0.516015334430119,-0.174789288942457,0.156877803956921,-0.0478459214308069,0.0347383148168373,-0.227895305100284,-0.345343686370806,-0.234598986587928,-0.72077307531296,-0.204385815745784,-0.127919209872168,-0.062621001135462,-0.511029568469699,-0.219527028807412,0.00592364381804654,-2751.01678489985
"5",-0.0936613909349544,-0.373571318063937,0.185305889808864,-0.029829364131839,-0.0847708669284355,-0.103011707715342,-0.0125471568345974,-0.206157849810616,0.0936184598977248,-0.248017328724633,0.19810383130097,0.204306455172928,-0.0407267922381428,0.137635265035064,-0.110355724527817,-0.0948835477716976,-0.114537731512411,0.236738743360417,0.0222727560305661,-0.0482225482049543,0.0584959105374883,-0.117343521507183,-0.119685897899078,0.0701526138680636,0.0118217971018034,-0.0027683188889234,0.0422109865370158,0.213265132332923,-0.0325575356546016,0.0568278914959562,-0.179246507133917,-0.208387104446972,-0.245337953068871,-2749.99895004041
"6",-0.100975598291207,-0.400198046605785,0.199010407289438,0.0533224785348427,-0.0687595376685717,-0.0904551986532521,0.0751301967213637,-0.262430926338021,0.213418162590093,-0.147706042932457,0.0966072469743195,0.164148231342502,0.0434736671880434,0.154678416332547,0.016536988499554,0.191878046497596,0.00236353822414053,0.289260144312024,0.153715052082004,0.106406951873589,0.169307143161891,0.216591575759597,-0.215197646986956,0.0236163611965931,-0.0702811260078829,-0.08728296732052,-0.220001773571336,0.190462966086406,0.0789211997341123,0.256693904866686,-0.272534644323164,-0.171839169668882,-0.202328342945947,-2752.18131008025
"7",-0.329532856919881,-0.273948848518583,0.2698300444543,-0.0399683970363475,-0.212700521746627,0.0307881198776186,-0.157902719414581,0.374308938440671,0.0665966243526727,-0.201014026469222,0.243798766314409,0.200286313405335,0.121105433728108,0.202276220655346,-0.161281599711734,-0.181003666164668,0.0178378547905666,0.374371529018702,0.240761389093244,-0.150410037536667,-0.0171545056092413,-0.197677061471602,0.180388817077255,0.026854911290891,-0.0434732389826444,0.109997797206407,-0.303065108732324,0.045963861465031,-0.188554679894879,-0.2269102498392,-0.213755519133172,-0.183111959277034,0.159858202577418,-2747.95083892293
"8",-0.327093833880524,-0.296110679548069,0.284643892934077,-0.0498890787003662,-0.063549246808117,-0.0627625643924063,-0.0630462100122103,0.182777947780254,-0.231703797814149,-0.19244224678533,0.327798816370702,0.242518606403072,0.0241746622520484,0.211670386435517,-0.0615620085509741,-0.0382323811873349,-0.121493656025487,0.397220730972687,0.288602480833969,-0.0414267318382596,0.158521109985187,0.0643630662306646,-0.0845124298225182,0.125903794406941,-0.27191296732405,-0.0875309933647999,-0.543524770697006,0.272628180170001,-0.156030860852697,-0.0718016975504865,-0.574726358190599,-0.389828513558638,0.0603557789641219,-2746.62009399432
"9",-0.164097570561151,-0.356682266328498,0.185544496403742,0.0267167673024132,-0.23369595812684,0.000979556139529589,0.0455628427243027,-0.297619359916654,0.0618326873476629,-0.262520281686418,0.141352747882836,0.323864037540449,0.0563450319196346,0.476308528270737,-0.0105884379412959,0.111264385856588,0.0876996230793209,0.667982731458217,0.29440889078805,-0.105033328842647,0.274200643006618,0.178788460816313,-0.00932494163555835,0.112186427537617,-0.326907230630725,-0.156505180662184,-0.32840524393519,0.0722760643199336,-0.0536364989513028,0.226378372411343,-0.0714010435599367,-0.365930459936471,0.0215246606714537,-2736.06589765353
"10",-0.229250702724869,-0.307629834596337,0.216590784356518,0.00400457808630792,-0.165841820740018,-0.0745173088255393,-0.0680055349278731,-0.17084316901344,0.166294624929032,-0.194724257782074,0.130330027713831,0.119128793924579,0.019825286327598,0.317350899721354,-0.0236754895141371,0.213164873565773,0.21015446072352,0.575369927180148,0.254892454951858,0.00880038010400701,0.123588598148163,0.0542740577903518,-0.0110629789597001,0.198222671392288,0.00390447125134779,-0.0168039957325948,-0.208265156064105,0.236401718348913,-0.0277344927198322,0.101678146623576,-0.276062646102054,-0.234274992598124,-0.0218502810788606,-2728.87502898529
