"","b_Intercept","b_Men","b_Z_Age","b_Z_Income","b_Education.L","b_Education.Q","b_Education.C","b_Bill_Payments.L","b_Bill_Payments.Q","b_Bill_Payments.C","b_Bill_PaymentsE4","b_Loss_Awareness","b_Loss_Intuition","sd_Country__Intercept","r_Country[Australia,Intercept]","r_Country[Austria,Intercept]","r_Country[Belgium,Intercept]","r_Country[Bulgaria,Intercept]","r_Country[Chile,Intercept]","r_Country[Denmark,Intercept]","r_Country[Germany,Intercept]","r_Country[Hong.Kong,Intercept]","r_Country[Hungary,Intercept]","r_Country[Ireland,Intercept]","r_Country[Italy,Intercept]","r_Country[Mainland.China,Intercept]","r_Country[Norway,Intercept]","r_Country[Serbia,Intercept]","r_Country[Slovenia,Intercept]","r_Country[Spain,Intercept]","r_Country[Sweden,Intercept]","r_Country[UK,Intercept]","r_Country[USA,Intercept]","lp__"
"1",0.01936237545062,0.0840702488930806,-0.00435587014530166,-0.0476524756378831,0.230075455122391,0.0557597019318696,-0.123974851167326,0.273815773512866,-0.0971084490242715,0.425715866048203,-0.156694456587705,-0.137934629035586,-0.081070706845502,0.193678819577029,-0.11692930031943,-0.319012357492385,-0.237858805357707,0.229021244074511,-0.253564715531883,-0.264733702808833,-0.122535136384321,0.0983670624921972,0.154141950161503,-0.33722444660336,-0.241675169214057,0.589835971281845,-0.308643876153781,0.246638285983352,0.191908581151943,0.0848902742643822,-0.183723724683759,-0.049941240614907,-0.0582772526440113,-2822.10789469958
"2",0.0391547833804221,0.215067307885263,-0.0363834724279522,0.0796889121062919,-0.0225332820343595,0.103021152524545,-0.0597381011502815,0.255912067622657,-0.0889628894383822,0.193900239379953,0.0147966832265732,-0.0289195030496455,-0.09339669973787,0.322031544295325,0.00714444919768646,-0.372945349472799,-0.14174044092284,-0.147885260502581,0.117979903763439,-0.254963620083578,-0.115627516489973,0.184432985881227,-0.297137588716603,-0.0829727614120799,-0.271453597876363,0.599607822794321,-0.104751911682687,0.232646441655087,0.0823309163790935,0.306829646775843,-0.357384874042231,-0.259446999621646,-0.501625297016811,-2809.34251316591
"3",0.0623836837365664,0.228798759322561,0.00898966790908076,0.0395760448512578,0.12846978970056,0.163748769320534,-0.0967339047960531,0.131615984321346,-0.0149441320792885,0.136833699285594,-0.0810800302220056,-0.00329360209332838,-0.2267718879281,0.277664033290869,-0.0874507196803627,-0.249381815535047,-0.33889263108708,0.0149717145645792,-0.0766259818813869,-0.342699748870992,-0.0766399297724887,0.337042626486005,0.0829254188856298,-0.371357408124137,-0.162518065885052,0.421959926215091,-0.0657786903230706,0.0860179520012614,0.059477570551046,0.0925723520868177,-0.0989784429582193,-0.233705145943474,-0.330244955877542,-2801.99359325375
"4",-0.0459658185474105,0.053217312403052,-0.0176460764339448,0.00382562311469523,0.0384952640428694,0.0409970342892577,-0.00372854359957367,0.413526633445919,-0.247765132000225,0.243783691169872,-0.117568693753403,0.0565338949956775,-0.147081139386267,0.245764031082899,-0.00439834292339875,-0.255133768658123,-0.0197834392755197,-0.305360489123444,0.013066813600353,0.0375324659675863,0.000378096568947318,0.424994030647461,-0.0273549814046709,-0.184273751896009,-0.172705491862862,0.522457702347469,-0.045281921248456,0.330790040547155,0.187910038260361,0.120541101387065,-0.210587205954112,0.0560124046802889,-0.167558568131487,-2804.89981106696
"5",-0.0289161579059635,0.132272188373331,-0.0128686566855404,0.0812890119820294,0.144116306187525,0.0916481812353589,-0.061694867070602,0.303694767725306,0.0954221253593444,0.0969533347560193,0.0615355401516649,-0.0337030594431465,-0.16564722413542,0.287264690880371,-0.0530887112061913,-0.373285126153619,-0.173025820738587,-0.0238114952950664,0.0761575597269846,-0.26456246088687,0.050744142111757,0.152184181209639,0.251871749608822,-0.331325626597948,-0.110732050251717,0.585861382244371,-0.278714912887508,0.226455459226903,0.266182765759678,0.0821702303385801,-0.384173494348016,-0.0321510123913232,-0.254299872304816,-2802.16499186089
"6",-0.000173606262544451,0.242302965225931,-0.056750654632723,0.00469582548272726,0.172718425700346,0.0852254502442376,-0.0201605935253728,0.0403676104546735,0.0969763863887903,-0.0471625671192777,0.0311113290124551,-0.0258225075017519,-0.16833471567483,0.250018055488533,-0.0527833160118955,-0.0282337155422609,-0.0839690417892091,0.0971463791059063,0.0393245514723999,0.0650036277040277,0.0702994380000301,0.489456782757657,0.130142811544983,-0.405659534406433,-0.278812880450908,0.489771270426432,0.071788875611629,0.430696946606768,0.172968062614968,0.0362799086840988,-0.0732620552597638,-0.0643073574575361,-0.196254638438567,-2810.50161857315
"7",0.188690874901093,0.099212848943004,0.016569432125884,0.0316970133313215,0.175194158978289,0.0952442879784048,0.033409494886615,0.176011565859911,0.088507574410595,0.179296156159209,-0.0750474484366525,-0.15280453515958,-0.26939078954165,0.245980465285611,-0.00808357806158391,-0.461054105761659,-0.0477850359888261,-0.113140766739383,-0.0448864701880354,-0.438404397007395,0.12213026830182,0.466546205064037,0.118113548497232,-0.300264844995215,-0.151032005079135,0.450254473747604,-0.329840526814213,0.233982286663941,0.0571585378900447,0.33473910809719,-0.446375668088382,-0.180830909602761,-0.176839582376572,-2808.79108359072
"8",-0.303639222363094,0.22686007245876,-0.000963847888734728,0.046680881795618,0.0608426233027011,0.16795875239451,-0.0817639832066419,0.287620788773337,0.00898410303931097,0.115963109310908,-0.00142113192153855,0.199463580524072,-0.0128259511376295,0.174262992841064,-0.0506438126242019,-0.0296236151439561,-0.063235553495188,0.0814174826958713,-0.063362578580358,0.0371700043674428,-0.0147017782912941,0.0550813164745635,0.0293546813535511,-0.187666936259001,-0.125280619434511,0.483863371206911,0.0776361637805617,0.305058562236691,0.270264720006238,-0.0348232369899811,0.117434371929209,0.030249410222712,-0.139347409526722,-2814.63800217707
"9",0.263753254755182,0.17012054039971,-0.0322182400209238,0.00993207480906103,0.0839587496689508,0.186707144148683,0.0158674120223822,0.182657319237302,-0.228546249482739,0.320836231373697,-0.259151415704414,-0.149745461760222,-0.296728957746028,0.162838688865758,-0.0671877353940113,-0.18394286691078,0.077555869082478,-0.0652520456819682,0.117704256511036,-0.0313093720110301,-0.010607129289231,0.151490202649942,0.121610703218568,-0.100269477582945,-0.165567812460965,0.334489312655436,-0.294380154401076,0.226903401603073,0.0722442220858718,0.170876143695584,-0.275477520112916,-0.145776211596691,-0.207953782742919,-2820.68244794952
"10",-0.233853238744069,0.109055050839634,-0.00104876723803547,0.03080272495526,0.0896528529937994,0.010820296274882,-0.0711527992455866,0.278574146117222,-0.110404867733796,0.163638566892242,-0.0324294735296539,0.243886529378459,0.0436152592155215,0.203761626233097,0.148632454803049,-0.124198221908099,-0.233600172274507,0.0390260127225261,-0.183687940385019,-0.295947203596746,0.0685846292111993,0.306153606527754,0.0740614919538265,-0.140592107497292,0.0491923303239767,0.451674506289292,0.218556243384241,0.270010155875368,0.20391989701528,0.0472888690819217,0.0780814074734645,0.067724320560484,-0.111635257217082,-2813.03037522556
