"","b_Intercept","b_Men","b_Z_Age","b_Z_Income","b_Education.L","b_Education.Q","b_Education.C","b_Bill_Payments.L","b_Bill_Payments.Q","b_Bill_Payments.C","b_Bill_PaymentsE4","b_Loss_Awareness","b_Loss_Intuition","sd_Country__Intercept","r_Country[Australia,Intercept]","r_Country[Austria,Intercept]","r_Country[Belgium,Intercept]","r_Country[Bulgaria,Intercept]","r_Country[Chile,Intercept]","r_Country[Denmark,Intercept]","r_Country[Germany,Intercept]","r_Country[Hong.Kong,Intercept]","r_Country[Hungary,Intercept]","r_Country[Ireland,Intercept]","r_Country[Italy,Intercept]","r_Country[Mainland.China,Intercept]","r_Country[Norway,Intercept]","r_Country[Serbia,Intercept]","r_Country[Slovenia,Intercept]","r_Country[Spain,Intercept]","r_Country[Sweden,Intercept]","r_Country[UK,Intercept]","r_Country[USA,Intercept]","lp__"
"1",0.610815612931539,-0.195008531016712,-0.0272526962624408,-0.0619306690332883,-0.00327565697474441,-0.0954195322250091,0.0593012497413122,0.094358832062656,-0.169665033336071,-0.138368916857871,0.263902779896902,-0.185339160252271,-0.131783582134993,0.088102687114563,-0.0267281010211011,-0.0467403059541222,0.00665119172257857,-0.0179109210803934,0.0140810238238468,-0.11265567183338,-0.0103641928839391,-0.0646408777742212,-0.100221557104311,0.0168790570159662,0.0534600936196189,-0.020689756910449,-0.0899740776984839,0.0464017509339005,0.0136987406607815,-0.0639135021807726,0.130181832497348,0.155551224545491,-0.019023606788076,-2692.79315076553
"2",0.810407364269611,-0.128203879586066,-0.0537503893397688,-0.00676233991261329,0.142070330202021,0.00345715958558244,-0.0723539148235728,-0.275296457431089,-0.236920696259964,0.088807576589333,0.0577230831312717,-0.388769363445793,-0.271839582398563,0.134060642084773,-0.0364421849933656,0.176304209348303,-0.182225968053537,0.111653608179118,0.0166554394260349,0.0931280449091574,0.0157299596512483,-0.0879360300624457,0.0439444850616829,0.27622249170898,-0.182623447182551,0.0442862864979993,0.033097814926324,-0.115416486646952,-0.102873409282816,0.349392193577048,-0.171293269729969,0.0818147513314262,-0.248016685352343,-2694.85782976711
"3",0.558547717758825,-0.143427631908215,-0.0426455884770291,-0.0444166245689974,0.0558308731600587,-0.100204857750998,-0.00946698715245622,0.0980686389231662,-0.109653674960219,-0.105805350897018,0.286990501075935,-0.184144908848233,-0.1242841258531,0.124680629604801,0.112366892507454,-0.0662628311692605,0.0406659734719523,-0.0493582184528177,0.0871469241315654,-0.334227499994291,0.0201592246753045,-0.0773439398951433,-0.093517834214083,0.190307846410308,-0.0692542784339546,-0.0525367892645365,0.0696969673517825,0.115947083217533,-0.0915453745251961,-0.131454825657733,-0.0271098893361539,0.188142440498113,-0.0029980528197765,-2691.37976860795
"4",0.563326756354941,-0.172756030390521,-0.0691692027209616,-0.0344243380916864,0.0656343909689543,-0.0469228206126265,-0.117842875265639,-0.182510837274712,-0.108482550892464,-0.276762680431121,0.0925692593628348,-0.118956617553206,0.0314198513899471,0.180047894382834,-0.0508743435525011,0.00391077974431047,0.226576406218404,0.026312959063602,0.188213380290161,-0.137944270651781,0.179285066671912,-0.253870726487952,0.120876312520239,0.168494666107254,0.106838828260045,-0.034789742795464,-0.0889710922806666,0.082772276862384,-0.369945095000626,0.134677655729596,0.137852827005394,0.391918101492512,-0.304105991230922,-2692.21304483057
"5",0.794559044856499,-0.140706974179273,-0.00753291944480634,0.00135280070418461,0.124347511026541,-0.0304914920012632,0.00519287510370335,-0.0232409519211823,-0.481328628426224,0.0982126620393889,-0.0535520231865635,-0.383146874784925,-0.187837097543115,0.0494758055337074,-0.0513101953355967,0.0463429064407034,-0.0491817706150076,0.00259467869572535,-0.0308265726005285,-0.0518261147734283,-0.0772968280258069,0.0153848909245125,-0.109525334681803,0.091230641583821,-0.0894908347465352,0.00111431242055534,0.0390619331291088,-0.0216176750546706,0.0676176662464166,-0.0114155021656727,-0.0746685898494364,0.0161706123854612,0.0138138679313147,-2701.80625676784
"6",0.595851319863291,-0.134244227856771,-0.102260150275623,-0.0782546422686427,0.141189878108158,-0.0305576169080021,-0.0740935843410407,-0.120394732463816,-0.146374382710926,-0.0991251099840079,0.0764368645368217,-0.0825755812183148,-0.127442716328641,0.0655496690317744,-0.0183739746039012,0.0435358651241323,0.0570410626434444,-0.0916437134863554,0.0163800190536892,-0.058781395385087,0.0217237587731903,0.0181903603829627,-0.0984256665650967,0.0271438980419424,-0.00950275960295125,-0.00698557306765841,-0.00472590093619541,0.106363194655319,-0.0731950862881529,-0.052796762725996,0.0270009884871848,0.0937922439462605,0.012957577777563,-2694.35217684492
"7",0.795536450200456,-0.229736496920092,-0.100814528118651,-0.0559985854362149,0.313022275616616,0.0393053811165441,0.0131847925990821,-0.114389869166639,-0.160388170622717,-0.134183195715574,0.180541977803954,-0.449344479977249,-0.233782786052711,0.191626159229926,0.0848690790822455,-0.0962905343425067,0.118212371003798,0.041486860358982,0.152889962699647,-0.139771653108287,0.0712347913017402,-0.0923956488528019,-0.0549484255409094,0.0388733017091536,-0.146666541916212,0.081395915104755,0.173606418854547,-0.209222806498056,-0.339434099108462,0.261183895638878,0.017475484725862,0.392960247050007,-0.272721929309664,-2700.74225348699
"8",0.718497879785727,-0.256339705645008,-0.024144798939807,-0.000810655163923986,0.119617736069629,-0.0151529311141361,0.0230424169605343,-0.0782165675380483,-0.287198151602144,-0.0329666277237422,0.139144096833927,-0.142280302674511,-0.169003384223281,0.224437605829188,-0.0705345872219528,0.267900718838277,0.115363723550304,0.181967678476444,-0.0552929062706441,-0.0714478100218727,0.0843124820725046,-0.255261926900188,-0.226008621537265,0.243828489444386,-0.0281954133946622,-0.198537596167925,0.231425625043491,-0.19948559135112,0.0900114017909994,0.0437726045105806,-0.234739406154608,0.382420692053699,-0.360731943900663,-2691.38524170099
"9",0.665877194106756,-0.124511463192992,-0.0276703512611913,-0.116981520773353,0.111031587040432,-0.0749041638550682,-0.116594065486205,-0.326146728618942,-0.112651641626546,0.121028632834062,-0.0884946512184081,-0.245574881587264,-0.0201038558619141,0.0885485160457791,-0.0647849338655977,0.101222890574401,0.080652464188112,0.0356961658886184,-0.0827620561288171,-0.109577495907263,-0.0236441393481233,-0.0415334887863003,-0.011940752005571,0.193717496733909,-0.144181093543485,-0.0624404254201074,-0.0777920822683588,-0.0618013923297197,-0.119344803918852,0.00021680442037371,0.0721186895312203,0.0696225312843834,-0.0776195358211995,-2697.11293086423
"10",0.639172716361686,-0.206771826568503,-0.038587665128174,0.0616675325392689,-0.0401962791461619,-0.13254706362762,0.150534531692953,0.14813131137445,-0.245017279356723,-0.173906255750846,0.29006379534002,-0.288369568060609,-0.0956760398721337,0.173672552034694,-0.130964442362499,-0.0575994935847521,-0.139109973456916,0.0517728956523929,0.202901673062419,-0.135953220287166,0.00425821798315573,-0.204276100460191,-0.133426117713386,0.0864854883234764,-0.053531827952593,-0.0411902631581,0.0520510536648254,0.0679914578879028,-0.0966479091643288,0.125136552433969,-0.223010848260222,0.247384996409805,-0.204878533062987,-2692.97491134164
"11",0.766729377080047,-0.0722902519506543,-0.00389334761705359,-0.050063799368717,0.153458523727671,0.0654056274481504,-0.0927218788551108,-0.481337242352085,-0.0520116317518739,-0.0157038839357207,0.0130266804381514,-0.303605910203256,-0.218213045308541,0.176528585916309,-0.120878489815302,0.304360164389855,-0.154591738677744,-0.126692538696453,0.028958354391462,-0.121740200407927,0.138738515397602,-0.0414102308840989,-0.0767638938827868,0.353680159029657,-0.136333067991189,-0.178370404106887,-0.176778533300949,0.213368684554028,-0.234901510781387,0.0658169832284555,0.19066496797756,0.310821091914406,-0.125852813809698,-2693.76028810351
"12",0.541490481390893,-0.126045270968706,-0.086815140693696,0.0337250341459465,-0.0553316923952635,-0.0924385979223709,-0.0154037620988379,0.241002458044327,-0.259135086165864,-0.121446196000559,0.263779422916096,-0.256878506966891,-0.170314369926961,0.23978954356319,-0.0824374403647841,-0.170729047382896,0.394954070681673,0.277733447445361,0.222005355842945,-0.0978004067911256,-0.0051295398210296,-0.214517652028788,0.161021531466502,0.355720208586375,-0.168002710689895,0.128587267344046,0.216119375533129,0.00516891317114367,-0.0774038473393475,0.185514467611194,-0.0528394111497932,0.243770538565211,-0.0763427078465341,-2688.87589132574
"13",0.751872771877355,-0.164195975976418,-0.0217906932753133,-0.112113381694311,0.121647353663479,-0.00998195458977235,-0.0456792224283924,-0.411870361384422,-0.0494665718346148,0.0439993174901202,-0.0188039434657187,-0.282346442858663,-0.17303002542975,0.159602815483074,-0.0527253585491714,0.327379652012984,0.0513305891807305,-0.0242339869887171,-0.0306467538867156,-0.262975939530374,0.0206017014957243,0.0622158364364533,-0.00387790789183715,0.429943293166311,0.140122807912897,-0.123911580305163,-0.00115534567419993,-0.0725669362682815,-0.0846387781325565,0.165213755563695,-0.0232624409692653,0.354176175634048,-0.222420107759041,-2693.01528980476
"14",0.55807561560677,-0.135150428682071,-0.0527164226609365,0.0318579560407363,0.0312116331684986,-0.0942435113898325,-0.0263409826006365,0.193368105905551,-0.324683817365235,-0.100105896408387,0.313138539745035,-0.32237568359304,-0.118700765845744,0.0828833600526664,-0.0465427537682266,-0.0840352409337739,0.0760617480277884,0.0824487963490199,0.127929832673966,0.0151838989461693,0.055604143986463,-0.0959406072917918,-0.00605240719405649,0.0453446371648243,-0.125330898592726,0.0776516138613963,0.0646269210999331,0.0947216040356372,-0.00588546723194128,0.0418084051520317,-0.0182190018549649,0.121131454812312,0.0272837948991356,-2695.36285246673
"15",0.844139991036703,-0.0947345925814724,-0.0187808870492566,0.00831009127193006,0.115975286651794,-0.0488733994131967,-0.125680139688999,-0.280172257788083,-0.102902722297378,0.0352399671105224,-0.0060172486624956,-0.334084662696622,-0.254261030420424,0.0986312796253997,-0.0868628378055287,0.233379735371618,0.122869077112161,0.0771532245632227,-0.0163048013339288,-0.142371426956814,-0.0415809953634672,0.0698744868452639,0.0874315048261745,0.0225406298934649,-0.127554029516671,-0.0951533684830804,-0.0462563372768544,-0.0875764460843621,-0.147145402892026,0.106623969539232,-0.135232145210686,0.0933727867540129,-0.114059740748659,-2693.74483721189
